Wordline,Bitline,Resistance,AmplitudeV,PulseWidths,Tag,ReadTag,ReadVoltage
27,3,100103.765625,0.5,0.0001,P,2,0.5
27,3,100676.671875,0.5,0.0001,P,2,0.5
27,3,100083.140625,0.5,0.0001,P,2,0.5
27,3,99293.078125,0.5,0.0001,P,2,0.5
27,3,99802.8125,0.5,0.0001,P,2,0.5
27,3,98952.9765625,0.5,0.0001,P,2,0.5
27,3,100309.640625,0.5,0.0001,P,2,0.5
27,3,99251.9140625,0.5,0.0001,P,2,0.5
27,3,100759.1484375,0.5,0.0001,P,2,0.5
27,3,100360.0234375,0.5,0.0001,P,2,0.5
27,3,99200.6328125,0.5,0.0001,P,2,0.5
27,3,99307.9375,0.5,0.0001,P,2,0.5
27,3,98626.6328125,0.5,0.0001,P,2,0.5
27,3,100444.5078125,0.5,0.0001,P,2,0.5
27,3,99490.9296875,0.5,0.0001,P,2,0.5
27,3,101916.234375,0.5,0.0001,P,2,0.5
27,3,100985.109375,0.5,0.0001,P,2,0.5
27,3,103327.5625,0.5,0.0001,P,2,0.5
27,3,100105.2578125,0.5,0.0001,P,2,0.5
27,3,100322.84375,0.5,0.0001,P,2,0.5
27,3,100187.421875,0.5,0.0001,P,2,0.5
27,3,100536.71875,0.5,0.0001,P,2,0.5
27,3,97843.265625,0.5,0.0001,P,2,0.5
27,3,102507.0546875,0.5,0.0001,P,2,0.5
27,3,100151.6171875,0.5,0.0001,P,2,0.5
27,3,101032.1015625,0.5,0.0001,P,2,0.5
27,3,99103.7890625,0.5,0.0001,P,2,0.5
27,3,101167.234375,0.5,0.0001,P,2,0.5
27,3,100088.6796875,0.5,0.0001,P,2,0.5
27,3,101165.546875,0.5,0.0001,P,2,0.5
27,3,98966.1953125,0.5,0.0001,P,2,0.5
27,3,100847.0390625,0.5,0.0001,P,2,0.5
27,3,99435.5,0.5,0.0001,P,2,0.5
27,3,101024.8515625,0.5,0.0001,P,2,0.5
27,3,99399.3828125,0.5,0.0001,P,2,0.5
27,3,101243.4921875,0.5,0.0001,P,2,0.5
27,3,99126.515625,0.5,0.0001,P,2,0.5
27,3,100758.21875,0.5,0.0001,P,2,0.5
27,3,101804.53125,0.5,0.0001,P,2,0.5
27,3,101588.6875,0.5,0.0001,P,2,0.5
27,3,100253.9375,0.5,0.0001,P,2,0.5
27,3,101697.6484375,0.5,0.0001,P,2,0.5
27,3,100806.90625,0.5,0.0001,P,2,0.5
27,3,102012.890625,0.5,0.0001,P,2,0.5
27,3,100322.1171875,0.5,0.0001,P,2,0.5
27,3,101556.8359375,0.5,0.0001,P,2,0.5
27,3,101807.578125,0.5,0.0001,P,2,0.5
27,3,101659.4921875,0.5,0.0001,P,2,0.5
27,3,101349.1328125,0.5,0.0001,P,2,0.5
27,3,100976.53125,0.5,0.0001,P,2,0.5
27,3,99232.078125,0.5,0.0001,P,2,0.5
27,3,102389.859375,0.5,0.0001,P,2,0.5
27,3,100342.9140625,0.5,0.0001,P,2,0.5
27,3,101815.5625,0.5,0.0001,P,2,0.5
27,3,100790.1328125,0.5,0.0001,P,2,0.5
27,3,102177.1953125,0.5,0.0001,P,2,0.5
27,3,101623.625,0.5,0.0001,P,2,0.5
27,3,102776.0625,0.5,0.0001,P,2,0.5
27,3,102505.7265625,0.5,0.0001,P,2,0.5
27,3,102262.3203125,0.5,0.0001,P,2,0.5
27,3,101765.4921875,0.5,0.0001,P,2,0.5
27,3,102348.34375,0.5,0.0001,P,2,0.5
27,3,101842.0703125,0.5,0.0001,P,2,0.5
27,3,102704.6328125,0.5,0.0001,P,2,0.5
27,3,103699.8515625,0.5,0.0001,P,2,0.5
27,3,102726.5859375,0.5,0.0001,P,2,0.5
27,3,104032.0703125,0.5,0.0001,P,2,0.5
27,3,102982.875,0.5,0.0001,P,2,0.5
27,3,104322.53125,0.5,0.0001,P,2,0.5
27,3,103482.671875,0.5,0.0001,P,2,0.5
27,3,102254.453125,0.5,0.0001,P,2,0.5
27,3,105036.0703125,0.5,0.0001,P,2,0.5
27,3,102689.3828125,0.5,0.0001,P,2,0.5
27,3,102982.8984375,0.5,0.0001,P,2,0.5
27,3,101797.5,0.5,0.0001,P,2,0.5
27,3,100028.34375,0.5,0.0001,P,2,0.5
27,3,104590.140625,0.5,0.0001,P,2,0.5
27,3,102324.6875,0.5,0.0001,P,2,0.5
27,3,101517.984375,0.5,0.0001,P,2,0.5
27,3,103525.9609375,0.5,0.0001,P,2,0.5
27,3,102211.5546875,0.5,0.0001,P,2,0.5
27,3,102555.1953125,0.5,0,S R2 V=0.5,2,0.5
27,3,102169.375,0.5,0,S R2 V=0.5,2,0.5
27,3,101729.59375,0.5,0,S R2 V=0.5,2,0.5
27,3,102782.9140625,0.5,0,S R2 V=0.5,2,0.5
27,3,102578.9765625,0.5,0,S R2 V=0.5,2,0.5
27,3,102219.4375,0.5,0,S R2 V=0.5,2,0.5
27,3,102475.40625,0.5,0,S R2 V=0.5,2,0.5
27,3,102742.5,0.5,0,S R2 V=0.5,2,0.5
27,3,102284.578125,0.5,0,S R2 V=0.5,2,0.5
27,3,103488.6875,0.5,0,S R2 V=0.5,2,0.5
27,3,104417.7890625,0.5,0,S R2 V=0.5,2,0.5
27,3,102880.328125,0.5,0,S R2 V=0.5,2,0.5
27,3,102600.171875,0.5,0,S R2 V=0.5,2,0.5
27,3,104130.8203125,0.5,0,S R2 V=0.5,2,0.5
27,3,103878.296875,0.5,0,S R2 V=0.5,2,0.5
27,3,103771.8125,0.5,0,S R2 V=0.5,2,0.5
27,3,103561.8359375,0.5,0,S R2 V=0.5,2,0.5
27,3,103344.1953125,0.5,0,S R2 V=0.5,2,0.5
27,3,102372.7109375,0.5,0,S R2 V=0.5,2,0.5
27,3,103992.640625,0.5,0,S R2 V=0.5,2,0.5
27,3,105186.390625,0.5,0,S R2 V=0.5,2,0.5
27,3,103775.125,0.5,0,S R2 V=0.5,2,0.5
27,3,104097.7421875,0.5,0,S R2 V=0.5,2,0.5
27,3,104122.25,0.5,0,S R2 V=0.5,2,0.5
27,3,103093.1171875,0.5,0,S R2 V=0.5,2,0.5
27,3,103506.3515625,0.5,0,S R2 V=0.5,2,0.5
27,3,104000.7890625,0.5,0,S R2 V=0.5,2,0.5
27,3,103112.0078125,0.5,0,S R2 V=0.5,2,0.5
27,3,102610.6796875,0.5,0,S R2 V=0.5,2,0.5
27,3,103603.25,0.5,0,S R2 V=0.5,2,0.5
27,3,104358.84375,0.5,0,S R2 V=0.5,2,0.5
27,3,103562.8515625,0.5,0,S R2 V=0.5,2,0.5
27,3,101629.9609375,0.5,0,S R2 V=0.5,2,0.5
27,3,103504.828125,0.5,0,S R2 V=0.5,2,0.5
27,3,103144.609375,0.5,0,S R2 V=0.5,2,0.5
27,3,103182.4453125,0.5,0,S R2 V=0.5,2,0.5
27,3,104738.6328125,0.5,0,S R2 V=0.5,2,0.5
27,3,102711.953125,0.5,0,S R2 V=0.5,2,0.5
27,3,102713.2109375,0.5,0,S R2 V=0.5,2,0.5
27,3,104089.59375,0.5,0,S R2 V=0.5,2,0.5
27,3,103456.921875,0.5,0,S R2 V=0.5,2,0.5
27,3,103821.453125,0.5,0,S R2 V=0.5,2,0.5
27,3,103814.265625,0.5,0,S R2 V=0.5,2,0.5
27,3,102975.4765625,0.5,0,S R2 V=0.5,2,0.5
27,3,101752.2109375,0.5,0,S R2 V=0.5,2,0.5
27,3,103659.6171875,0.5,0,S R2 V=0.5,2,0.5
27,3,103231.6953125,0.5,0,S R2 V=0.5,2,0.5
27,3,101895.03125,0.5,0,S R2 V=0.5,2,0.5
27,3,103298.1171875,0.5,0,S R2 V=0.5,2,0.5
27,3,104640.2578125,0.5,0,S R2 V=0.5,2,0.5
27,3,102925.15625,0.5,0,S R2 V=0.5,2,0.5
27,3,103691.7421875,0.5,0,S R2 V=0.5,2,0.5
27,3,104423.40625,0.5,0,S R2 V=0.5,2,0.5
27,3,103471.5078125,0.5,0,S R2 V=0.5,2,0.5
27,3,102491.2265625,0.5,0,S R2 V=0.5,2,0.5
27,3,104647.84375,0.5,0,S R2 V=0.5,2,0.5
27,3,104137.7578125,0.5,0,S R2 V=0.5,2,0.5
27,3,103425.21875,0.5,0,S R2 V=0.5,2,0.5
27,3,102659.1640625,0.5,0,S R2 V=0.5,2,0.5
27,3,102969.265625,0.5,0,S R2 V=0.5,2,0.5
27,3,103117.7421875,0.5,0,S R2 V=0.5,2,0.5
27,3,104111.546875,0.5,0,S R2 V=0.5,2,0.5
27,3,104730.0546875,0.5,0,S R2 V=0.5,2,0.5
27,3,104082.7109375,0.5,0,S R2 V=0.5,2,0.5
27,3,103407.5390625,0.5,0,S R2 V=0.5,2,0.5
27,3,104188.4296875,0.5,0,S R2 V=0.5,2,0.5
27,3,104300.2421875,0.5,0,S R2 V=0.5,2,0.5
27,3,103449.921875,0.5,0,S R2 V=0.5,2,0.5
27,3,105629.5859375,0.5,0,S R2 V=0.5,2,0.5
27,3,103910.3671875,0.5,0,S R2 V=0.5,2,0.5
27,3,103665,0.5,0,S R2 V=0.5,2,0.5
27,3,102927.5703125,0.5,0,S R2 V=0.5,2,0.5
27,3,105095.625,0.5,0,S R2 V=0.5,2,0.5
27,3,104507.46875,0.5,0,S R2 V=0.5,2,0.5
27,3,103233.34375,0.5,0,S R2 V=0.5,2,0.5
27,3,104630.671875,0.5,0,S R2 V=0.5,2,0.5
27,3,104302.203125,0.5,0,S R2 V=0.5,2,0.5
27,3,103602.2421875,0.5,0,S R2 V=0.5,2,0.5
27,3,104291.265625,0.5,0,S R2 V=0.5,2,0.5
27,3,103111.4453125,0.5,0,S R2 V=0.5,2,0.5
27,3,102610.0234375,0.5,0,S R2 V=0.5,2,0.5
27,3,104177.7890625,0.5,0,S R2 V=0.5,2,0.5
27,3,105003.6640625,0.5,0,S R2 V=0.5,2,0.5
27,3,103489.1953125,0.5,0,S R2 V=0.5,2,0.5
27,3,103223.1015625,0.5,0,S R2 V=0.5,2,0.5
27,3,105353.109375,0.5,0,S R2 V=0.5,2,0.5
27,3,103090.78125,0.5,0,S R2 V=0.5,2,0.5
27,3,102673.484375,0.5,0,S R2 V=0.5,2,0.5
27,3,104270.625,0.5,0,S R2 V=0.5,2,0.5
27,3,103746.0703125,0.5,0,S R2 V=0.5,2,0.5
27,3,102559.859375,0.5,0,S R2 V=0.5,2,0.5
27,3,104311.9609375,0.5,0,S R2 V=0.5,2,0.5
27,3,104673.234375,0.5,0,S R2 V=0.5,2,0.5
27,3,103788.9921875,0.5,0,S R2 V=0.5,2,0.5
27,3,104793.640625,0.5,0,S R2 V=0.5,2,0.5
27,3,103554.2734375,0.5,0,S R2 V=0.5,2,0.5
27,3,103375.8359375,0.5,0,S R2 V=0.5,2,0.5
27,3,103333.4453125,0.5,0,S R2 V=0.5,2,0.5
27,3,104152.015625,0.5,0,S R2 V=0.5,2,0.5
27,3,103601.75,0.5,0,S R2 V=0.5,2,0.5
27,3,77499.1640625,-3.5,0.0001,P,2,0.5
27,3,81879.7734375,-3.5,0.0001,P,2,0.5
27,3,79425.828125,-3.5,0.0001,P,2,0.5
27,3,80090.625,-3.5,0.0001,P,2,0.5
27,3,80462.90625,-3.5,0.0001,P,2,0.5
27,3,80222.9453125,-3.5,0.0001,P,2,0.5
27,3,83656.296875,-3.5,0.0001,P,2,0.5
27,3,79449.6015625,-3.5,0.0001,P,2,0.5
27,3,81862.203125,-3.5,0.0001,P,2,0.5
27,3,78856.6171875,-3.5,0.0001,P,2,0.5
27,3,83056.78125,-3.5,0.0001,P,2,0.5
27,3,80624.203125,-3.5,0.0001,P,2,0.5
27,3,83013.7265625,-3.5,0.0001,P,2,0.5
27,3,81539.8515625,-3.5,0.0001,P,2,0.5
27,3,83080.546875,-3.5,0.0001,P,2,0.5
27,3,81042.1875,-3.5,0.0001,P,2,0.5
27,3,82933.6953125,-3.5,0.0001,P,2,0.5
27,3,82571.2265625,-3.5,0.0001,P,2,0.5
27,3,80089.0390625,-3.5,0.0001,P,2,0.5
27,3,87035.4921875,-3.5,0.0001,P,2,0.5
27,3,85289.6171875,-3.5,0.0001,P,2,0.5
27,3,84176.0703125,-3.5,0.0001,P,2,0.5
27,3,82810.296875,-3.5,0.0001,P,2,0.5
27,3,84074.7265625,-3.5,0.0001,P,2,0.5
27,3,85210.359375,-3.5,0.0001,P,2,0.5
27,3,80526.5703125,-3.5,0.0001,P,2,0.5
27,3,83212.4375,-3.5,0.0001,P,2,0.5
27,3,84891.5546875,-3.5,0.0001,P,2,0.5
27,3,82558.828125,-3.5,0.0001,P,2,0.5
27,3,78036.203125,-3.5,0.0001,P,2,0.5
27,3,79902.578125,-3.5,0.0001,P,2,0.5
27,3,79718.2734375,-3.5,0.0001,P,2,0.5
27,3,79827.2109375,-3.5,0.0001,P,2,0.5
27,3,77555.96875,-3.5,0.0001,P,2,0.5
27,3,80407.4609375,-3.5,0.0001,P,2,0.5
27,3,81521.7109375,-3.5,0.0001,P,2,0.5
27,3,78555.84375,-3.5,0.0001,P,2,0.5
27,3,80169.65625,-3.5,0.0001,P,2,0.5
27,3,78436.6796875,-3.5,0.0001,P,2,0.5
27,3,80989.609375,-3.5,0.0001,P,2,0.5
27,3,79049.671875,-3.5,0.0001,P,2,0.5
27,3,78326.1015625,-3.5,0.0001,P,2,0.5
27,3,78112.1640625,-3.5,0.0001,P,2,0.5
27,3,82008.171875,-3.5,0.0001,P,2,0.5
27,3,79974.8125,-3.5,0.0001,P,2,0.5
27,3,82099.3984375,-3.5,0.0001,P,2,0.5
27,3,76767.0546875,-3.5,0.0001,P,2,0.5
27,3,81013.4375,-3.5,0.0001,P,2,0.5
27,3,77174.8671875,-3.5,0.0001,P,2,0.5
27,3,80362.3984375,-3.5,0.0001,P,2,0.5
27,3,79019.0234375,-3.5,0.0001,P,2,0.5
27,3,84755.6171875,-3.5,0.0001,P,2,0.5
27,3,83792.515625,-3.5,0.0001,P,2,0.5
27,3,82592.1328125,-3.5,0.0001,P,2,0.5
27,3,82943.40625,-3.5,0.0001,P,2,0.5
27,3,83754.9609375,-3.5,0.0001,P,2,0.5
27,3,83913.3984375,-3.5,0.0001,P,2,0.5
27,3,79499.9140625,-3.5,0.0001,P,2,0.5
27,3,78174.1796875,-3.5,0.0001,P,2,0.5
27,3,77628.5703125,-3.5,0.0001,P,2,0.5
27,3,81714.3125,-3.5,0.0001,P,2,0.5
27,3,86532.1484375,-3.5,0.0001,P,2,0.5
27,3,84932.3671875,-3.5,0.0001,P,2,0.5
27,3,79337.4140625,-3.5,0.0001,P,2,0.5
27,3,79178.3515625,-3.5,0.0001,P,2,0.5
27,3,80853.2734375,-3.5,0.0001,P,2,0.5
27,3,82366.3203125,-3.5,0.0001,P,2,0.5
27,3,78416.09375,-3.5,0.0001,P,2,0.5
27,3,82162.4296875,-3.5,0.0001,P,2,0.5
27,3,80294.0859375,-3.5,0.0001,P,2,0.5
27,3,78243.859375,-3.5,0.0001,P,2,0.5
27,3,79672.3125,-3.5,0.0001,P,2,0.5
27,3,80195.453125,-3.5,0.0001,P,2,0.5
27,3,78547.296875,-3.5,0.0001,P,2,0.5
27,3,76990.2890625,-3.5,0.0001,P,2,0.5
27,3,78601.0703125,-3.5,0.0001,P,2,0.5
27,3,80476.0234375,-3.5,0.0001,P,2,0.5
27,3,77275.0546875,-3.5,0.0001,P,2,0.5
27,3,80182.6796875,-3.5,0.0001,P,2,0.5
27,3,77221.1171875,-3.5,0.0001,P,2,0.5
27,3,80344.21875,-3.5,0.0001,P,2,0.5
27,3,78422,-3.5,0.0001,P,2,0.5
